Source,J2000 Name,Date,MJD,Fit Coeff.,Log Fit,Defect,Frequency [GHz],Flux Density [Jy],Flux Density Error [Jy],Spectral Index,Closure Phase
1312-423,1315-4236,2020-Nov-11,59164.0,"-2.185E+00,2.019E-01,-1.023E-01",Y,626.7%,5.5,0.008,0.004,0.05,1.3° ± 99.6°
1312-423,1315-4236,2020-Nov-11,59164.0,"-2.185E+00,2.019E-01,-1.023E-01",Y,626.7%,9.0,0.008,0.004,0.007,-2.3° ± 98.7°
1312-423,1315-4236,2020-Oct-26,59148.0,"-2.270E+00,5.594E-01,-3.864E-01",Y,652.7%,5.5,0.009,0.004,-0.013,-2.3° ± 102.6°
1312-423,1315-4236,2020-Oct-26,59148.0,"-2.270E+00,5.594E-01,-3.864E-01",Y,652.7%,9.0,0.008,0.004,-0.178,3.5° ± 98.6°
1312-423,1315-4236,2020-Jul-18,59048.0,"-3.236E+00,2.996E+00,-1.925E+00",Y,604.7%,5.5,0.008,0.004,0.146,7.7° ± 94.5°
1312-423,1315-4236,2020-Jul-18,59048.0,"-3.236E+00,2.996E+00,-1.925E+00",Y,604.7%,9.0,0.007,0.004,-0.678,-0.9° ± 98.2°
1312-423,1315-4236,2020-Jun-02,59002.0,"-5.996E+00,9.785E+00,-6.015E+00",Y,1140.2%,5.5,0.009,0.005,0.878,-2.5° ± 101.6°
1312-423,1315-4236,2020-Jun-02,59002.0,"-5.996E+00,9.785E+00,-6.015E+00",Y,1140.2%,9.0,0.007,0.005,-1.695,0.4° ± 101.6°
1312-423,1315-4236,2020-May-14,58983.0,"-2.368E+00,8.200E-01,-5.223E-01",Y,567.8%,9.0,0.009,0.004,-0.177,17.1° ± 100.1°
1312-423,1315-4236,2020-May-14,58983.0,"-2.368E+00,8.200E-01,-5.223E-01",Y,567.8%,5.5,0.009,0.004,0.047,0.3° ± 90.5°
1312-423,1315-4236,2020-Mar-26,58934.0,"-1.682E+00,-8.529E-01,5.126E-01",Y,688%,5.5,0.009,0.004,-0.094,-1.8° ± 98.6°
1312-423,1315-4236,2020-Mar-26,58934.0,"-1.682E+00,-8.529E-01,5.126E-01",Y,688%,9.0,0.009,0.004,0.125,5.2° ± 96.6°
1312-423,1315-4236,2020-Mar-15,58923.0,"-1.464E+00,-1.388E+00,8.871E-01",Y,485.7%,5.5,0.01,0.003,-0.074,-6.5° ± 98.3°
1312-423,1315-4236,2020-Mar-15,58923.0,"-1.464E+00,-1.388E+00,8.871E-01",Y,485.7%,9.0,0.01,0.003,0.305,13.2° ± 93.1°
1312-423,1315-4236,2020-Jan-31,58879.0,"-2.445E+00,1.280E+00,-8.348E-01",Y,493.3%,5.5,0.011,0.003,0.044,0.7° ± 101.3°
1312-423,1315-4236,2020-Jan-31,58879.0,"-2.445E+00,1.280E+00,-8.348E-01",Y,493.3%,9.0,0.01,0.003,-0.313,6.7° ± 94.4°
1312-423,1315-4236,2019-Dec-12,58829.0,"-2.153E+00,4.807E-01,-3.492E-01",Y,494.8%,5.5,0.01,0.003,-0.036,1.8° ± 98.3°
1312-423,1315-4236,2019-Dec-12,58829.0,"-2.153E+00,4.807E-01,-3.492E-01",Y,494.8%,9.0,0.01,0.003,-0.186,8.1° ± 91.4°
1312-423,1315-4236,2019-Oct-04,58760.0,"-2.033E+00,-2.262E-02,2.555E-03",Y,623.7%,5.5,0.009,0.003,-0.019,-9.5° ± 94.8°
1312-423,1315-4236,2019-Oct-04,58760.0,"-2.033E+00,-2.262E-02,2.555E-03",Y,623.7%,9.0,0.009,0.003,-0.018,-2.4° ± 96.6°
1312-423,1315-4236,2019-May-24,58627.0,"-2.325E+00,1.014E+00,-6.417E-01",Y,423.8%,9.0,0.011,0.003,-0.211,-10.3° ± 88.1°
1312-423,1315-4236,2019-May-24,58627.0,"-2.325E+00,1.014E+00,-6.417E-01",Y,423.8%,5.5,0.012,0.003,0.064,-3.3° ± 93.3°
1312-423,1315-4236,2019-Mar-20,58562.0,"-1.539E+00,-6.978E-01,3.953E-01",Y,342.2%,5.5,0.014,0.003,-0.112,1.6° ± 90.3°
1312-423,1315-4236,2019-Mar-20,58562.0,"-1.539E+00,-6.978E-01,3.953E-01",Y,342.2%,9.0,0.014,0.003,0.057,-1.5° ± 81.2°
1312-423,1315-4236,2019-Jan-07,58490.0,"-2.103E+00,5.533E-01,-4.514E-01",Y,462.7%,5.5,0.011,0.003,-0.115,-4.2° ± 95.1°
1312-423,1315-4236,2019-Jan-07,58490.0,"-2.103E+00,5.533E-01,-4.514E-01",Y,462.7%,9.0,0.01,0.003,-0.308,5.6° ± 88.9°
1312-423,1315-4236,2018-Oct-22,58413.0,"-1.611E+00,-3.796E-01,9.502E-02",Y,363.3%,5.5,0.014,0.003,-0.239,-2.5° ± 91°
1312-423,1315-4236,2018-Oct-22,58413.0,"-1.611E+00,-3.796E-01,9.502E-02",Y,363.3%,9.0,0.013,0.003,-0.198,-4.1° ± 88.2°
1312-423,1315-4236,2018-May-20,58258.0,"-1.699E+00,-3.044E-01,7.914E-02",Y,382.4%,5.5,0.013,0.003,-0.187,-0.1° ± 89.6°
1312-423,1315-4236,2018-May-20,58258.0,"-1.699E+00,-3.044E-01,7.914E-02",Y,382.4%,9.0,0.012,0.003,-0.153,-12.2° ± 90°
1312-423,1315-4236,2017-Dec-05,58092.0,"-2.047E+00,2.488E-01,-6.985E-02",Y,388%,5.5,0.013,0.004,0.145,11° ± 94°
1312-423,1315-4236,2017-Dec-05,58092.0,"-2.047E+00,2.488E-01,-6.985E-02",Y,388%,9.0,0.013,0.004,0.115,-4.6° ± 83.2°
1312-423,1315-4236,2017-Nov-23,58080.0,"-2.152E+00,6.888E-01,-4.479E-01",Y,412.2%,5.5,0.013,0.004,0.026,-7° ± 96.2°
1312-423,1315-4236,2017-Nov-23,58080.0,"-2.152E+00,6.888E-01,-4.479E-01",Y,412.2%,9.0,0.013,0.004,-0.166,-0.3° ± 92.4°
1312-423,1315-4236,2017-Nov-16,58073.0,"-2.742E+00,1.908E+00,-1.062E+00",Y,396.1%,5.5,0.012,0.004,0.335,-3.5° ± 94°
1312-423,1315-4236,2017-Nov-16,58073.0,"-2.742E+00,1.908E+00,-1.062E+00",Y,396.1%,9.0,0.013,0.004,-0.119,-2.3° ± 90.9°
1312-423,1315-4236,2017-May-07,57880.0,"-2.395E+00,1.099E+00,-7.093E-01",Y,446.2%,5.5,0.011,0.004,0.049,-7.4° ± 93.6°
1312-423,1315-4236,2017-May-07,57880.0,"-2.395E+00,1.099E+00,-7.093E-01",Y,446.2%,9.0,0.01,0.004,-0.255,1.6° ± 87.9°
1312-423,1315-4236,2017-Feb-19,57803.0,"-1.195E+00,-2.026E+00,1.231E+00",Y,489.2%,5.5,0.01,0.004,-0.203,-7.6° ± 99.3°
1312-423,1315-4236,2017-Feb-19,57803.0,"-1.195E+00,-2.026E+00,1.231E+00",Y,489.2%,9.0,0.01,0.004,0.323,2.4° ± 91°
1312-423,1315-4236,2016-Dec-06,57728.0,"-1.724E+00,-2.549E-01,-1.434E-02",Y,461.9%,5.5,0.012,0.004,-0.276,8.1° ± 97.1°
1312-423,1315-4236,2016-Dec-06,57728.0,"-1.724E+00,-2.549E-01,-1.434E-02",Y,461.9%,9.0,0.01,0.004,-0.282,-7.3° ± 97.2°
1312-423,1315-4236,2016-Oct-15,57676.0,"-1.858E+00,-2.186E-01",Y,515.2%,9.0,0.009,0.004,-0.219,-6.3° ± 88.8°
1312-423,1315-4236,2016-Oct-15,57676.0,"-1.858E+00,-2.186E-01",Y,515.2%,5.5,0.01,0.004,-0.219,-7.7° ± 82.5°
1312-423,1315-4236,2016-Aug-17,57617.0,"1.606E-01,-5.961E+00,5.348E+00,-1.526E+00",Y,411.3%,5.5,0.011,0.003,-0.551,-13.3° ± 93.7°
1312-423,1315-4236,2016-Aug-17,57617.0,"1.606E-01,-5.961E+00,5.348E+00,-1.526E+00",Y,411.3%,9.0,0.01,0.003,0.077,1.9° ± 83.4°
1312-423,1315-4236,2016-Jul-25,57594.0,"-1.682E+00,-8.564E-01,4.738E-01",Y,496%,5.5,0.009,0.004,-0.155,-2.4° ± 83.7°
1312-423,1315-4236,2016-Jul-25,57594.0,"-1.682E+00,-8.564E-01,4.738E-01",Y,496%,9.0,0.009,0.004,0.048,-7.9° ± 90.7°
1312-423,1315-4236,2016-Jan-31,57418.0,"-2.383E+00,8.408E-01,-3.541E-01",Y,437.1%,5.5,0.011,0.004,0.316,7.2° ± 92.3°
1312-423,1315-4236,2016-Jan-31,57418.0,"-2.383E+00,8.408E-01,-3.541E-01",Y,437.1%,9.0,0.012,0.004,0.165,3.8° ± 94.5°
1312-423,1315-4236,2015-Nov-23,57349.0,"-1.371E+00,-1.035E+00,4.440E-01",Y,580.2%,5.5,0.013,0.005,-0.378,-0.6° ± 86.2°
1312-423,1315-4236,2015-Nov-23,57349.0,"-1.371E+00,-1.035E+00,4.440E-01",Y,580.2%,9.0,0.011,0.005,-0.188,1° ± 86.2°
1312-423,1315-4236,2015-Feb-08,57061.0,"-2.614E+00,1.674E+00,-1.130E+00",Y,478.2%,5.5,0.01,0.003,0.001,-9.9° ± 89°
1312-423,1315-4236,2015-Feb-08,57061.0,"-2.614E+00,1.674E+00,-1.130E+00",Y,478.2%,9.0,0.009,0.003,-0.483,5° ± 95.4°
1312-423,1315-4236,2015-Jan-14,57036.0,"-1.774E+00,-2.003E-01",Y,403.8%,5.5,0.012,0.003,-0.2,-3° ± 79.8°
1312-423,1315-4236,2015-Jan-14,57036.0,"-1.774E+00,-2.003E-01",Y,403.8%,9.0,0.011,0.003,-0.2,-6.1° ± 91.6°
1312-423,1315-4236,2014-Dec-16,57007.0,"-1.853E+00,-1.285E-01",Y,420.9%,5.5,0.011,0.004,-0.129,-9.4° ± 87°
1312-423,1315-4236,2014-Dec-16,57007.0,"-1.853E+00,-1.285E-01",Y,420.9%,9.0,0.011,0.004,-0.129,-6.4° ± 92.9°
1312-423,1315-4236,2014-Oct-13,56943.0,"-3.106E+00,2.655E+00,-1.557E+00",Y,440.4%,5.5,0.01,0.003,0.35,-0.9° ± 92.7°
1312-423,1315-4236,2014-Oct-13,56943.0,"-3.106E+00,2.655E+00,-1.557E+00",Y,440.4%,9.0,0.01,0.003,-0.317,0.9° ± 94.1°
1312-423,1315-4236,2014-Sep-13,56913.0,"-1.776E+00,-1.594E-01",Y,362.6%,5.5,0.013,0.003,-0.159,2.8° ± 81.3°
1312-423,1315-4236,2014-Sep-13,56913.0,"-1.776E+00,-1.594E-01",Y,362.6%,9.0,0.012,0.003,-0.159,-2.6° ± 84.2°
1312-423,1315-4236,2014-Jul-21,56859.0,"-1.838E+00,-7.637E-02",Y,361%,5.5,0.013,0.002,-0.076,-5.9° ± 76.6°
1312-423,1315-4236,2014-Jul-21,56859.0,"-1.838E+00,-7.637E-02",Y,361%,9.0,0.012,0.002,-0.076,-3.6° ± 84.5°
1312-423,1315-4236,2014-Apr-22,56769.0,"-3.800E-03,5.540E-03,-4.583E-04",N,555.4%,5.5,0.013,0.006,0.214,-1.2° ± 95.2°
1312-423,1315-4236,2014-Apr-22,56769.0,"-3.800E-03,5.540E-03,-4.583E-04",N,555.4%,9.0,0.009,0.006,-2.728,4.2° ± 102.4°
1312-423,1315-4236,2014-Apr-07,56754.0,"3.574E-03,2.445E-03,-1.742E-04",N,551%,5.5,0.012,0.003,0.247,-1.5° ± 95.3°
1312-423,1315-4236,2014-Apr-07,56754.0,"3.574E-03,2.445E-03,-1.742E-04",N,551%,9.0,0.011,0.003,-0.542,-6.6° ± 99.5°
1312-423,1315-4236,2014-Mar-26,56742.0,"6.436E-03,1.975E-03,-1.965E-04",N,1183.9%,5.5,0.011,0.009,-0.09,-18.5° ± 100.7°
1312-423,1315-4236,2014-Mar-26,56742.0,"6.436E-03,1.975E-03,-1.965E-04",N,1183.9%,9.0,0.008,0.009,-1.695,-1.9° ± 102.9°
1312-423,1315-4236,2013-Dec-10,56636.0,"-1.319E+00,-1.374E+00,7.931E-01",Y,364.6%,9.0,0.012,0.002,0.14,-1.2° ± 91.8°
1312-423,1315-4236,2013-Dec-10,56636.0,"-1.319E+00,-1.374E+00,7.931E-01",Y,364.6%,5.5,0.013,0.002,-0.2,-0.7° ± 85.1°
1312-423,1315-4236,2013-Nov-29,56625.0,"-2.252E-01,-3.799E+00,1.978E+00",Y,-157565.8%,9.0,0.009,0.01,-0.024,19.6° ± 106.8°
1312-423,1315-4236,2013-Nov-29,56625.0,"-2.252E-01,-3.799E+00,1.978E+00",Y,-157565.8%,5.5,0.011,0.01,-0.87,41.6° ± 80.7°
1312-423,1315-4236,2012-Sep-03,56173.0,"1.350E-02,-6.517E-05",N,653.5%,5.5,0.013,0.005,-0.027,8.3° ± 94.4°
1312-423,1315-4236,2012-Sep-03,56173.0,"1.350E-02,-6.517E-05",N,653.5%,9.0,0.013,0.005,-0.045,8.1° ± 107.9°
1312-423,1315-4236,2012-Jun-15,56093.0,"5.359E-03,1.334E-03,-8.753E-05",N,1017.8%,9.0,0.01,0.006,-0.212,9.7° ± 104.7°
1312-423,1315-4236,2012-Jun-15,56093.0,"5.359E-03,1.334E-03,-8.753E-05",N,1017.8%,5.5,0.01,0.006,0.203,0.1° ± 97.4°
1312-423,1315-4236,2012-May-28,56075.0,"1.303E-02,-6.242E-04",N,1369.4%,9.0,0.007,0.006,-0.758,-0.5° ± 99.6°
1312-423,1315-4236,2012-May-28,56075.0,"1.303E-02,-6.242E-04",N,1369.4%,5.5,0.01,0.006,-0.358,1.8° ± 102.2°
1312-423,1315-4236,2012-May-10,56057.0,"8.268E-03,3.624E-05",N,1065.5%,5.5,0.008,0.007,0.024,-19.5° ± 96.3°
1312-423,1315-4236,2012-May-10,56057.0,"8.268E-03,3.624E-05",N,1065.5%,9.0,0.009,0.007,0.038,-7.7° ± 101.4°
1312-423,1315-4236,1995-Feb-05,49753.0,"-3.213E+01,7.596E+01,-4.728E+01",Y,2302.6%,8.64,0.003,0.002,-12.597,0° ± 104°
1312-423,1315-4236,1995-Feb-05,49753.0,"-3.213E+01,7.596E+01,-4.728E+01",Y,2302.6%,4.8,0.005,0.002,11.542,0.3° ± 102.8°
1253-055,1256-0547,2014-Jun-23,56831.0,"1.236E+00,1.397E-02",Y,0.2%,95.0,18.35,0.275,0.014,-0.1° ± 0.2°
1253-055,1256-0547,2014-Jun-23,56831.0,"1.236E+00,1.397E-02",Y,0.2%,93.0,18.344,0.275,0.014,-0.1° ± 0.2°
1253-055,1256-0547,2014-Apr-08,56755.0,"4.567E-01,5.152E-01",Y,11.1%,93.0,29.571,0.052,0.515,0.1° ± 0.3°
1253-055,1256-0547,2014-Apr-08,56755.0,"4.567E-01,5.152E-01",Y,11.1%,95.0,29.897,0.052,0.515,0.1° ± 0.3°
1253-055,1256-0547,2013-Aug-22,56526.0,"3.511E+00,-1.147E+00",Y,0.4%,93.0,17.912,0.959,-1.147,0° ± 0.4°
1253-055,1256-0547,2013-Aug-22,56526.0,"3.511E+00,-1.147E+00",Y,0.4%,95.0,17.48,0.959,-1.147,0° ± 0.5°
1253-055,1256-0547,2011-Jul-26,55768.0,"3.224E+00,-9.552E-01",Y,0.1%,93.0,22.065,0.465,-0.955,0° ± 0.9°
1253-055,1256-0547,2011-Jul-26,55768.0,"3.224E+00,-9.552E-01",Y,0.1%,95.0,21.621,0.465,-0.955,-0.1° ± 0.9°
1253-055,1256-0547,2007-May-10,54230.0,"3.657E+00,-1.281E+00",Y,18.4%,93.504,13.563,0.089,-1.281,0° ± 1.7°
1253-055,1256-0547,2007-May-10,54230.0,"3.657E+00,-1.281E+00",Y,18.4%,95.552,13.192,0.089,-1.281,-0.3° ± 2°
1253-055,1256-0547,2006-Apr-24,53849.0,"1.032E+00,7.027E-02",Y,2.8%,93.504,14.808,0.072,0.07,0° ± 0.5°
1253-055,1256-0547,2006-Apr-24,53849.0,"1.032E+00,7.027E-02",Y,2.8%,95.552,14.83,0.072,0.07,-0.1° ± 0.6°
1253-055,1256-0547,2005-May-26,53516.0,"2.015E+00,-3.621E-01",Y,0.4%,93.504,20.015,0.044,-0.362,0.1° ± 0.4°
1253-055,1256-0547,2005-May-26,53516.0,"2.015E+00,-3.621E-01",Y,0.4%,95.552,19.859,0.044,-0.362,0.2° ± 0.5°
1253-055,1256-0547,2004-May-02,53127.0,"-7.149E-01,9.484E-01",Y,11.2%,89.0005,13.611,0.142,0.948,0.7° ± 1.3°
1253-055,1256-0547,2004-May-02,53127.0,"-7.149E-01,9.484E-01",Y,11.2%,90.0005,13.756,0.142,0.948,0° ± 0.9°
1253-055,1256-0547,2022-Nov-10,59893.0,"2.740E+00,-9.422E-01",Y,0.1%,35.0,19.283,0.417,-0.942,0.1° ± 0.5°
1253-055,1256-0547,2022-Nov-10,59893.0,"2.740E+00,-9.422E-01",Y,0.1%,33.0,20.382,0.417,-0.942,0.1° ± 0.4°
1253-055,1256-0547,2022-Oct-25,59877.0,"1.809E+00,-3.024E-01",Y,0.1%,33.0,22.377,0.375,-0.302,0° ± 0.5°
1253-055,1256-0547,2022-Oct-25,59877.0,"1.809E+00,-3.024E-01",Y,0.1%,35.0,21.982,0.375,-0.302,0° ± 0.6°
1253-055,1256-0547,2022-Oct-14,59866.0,"1.993E+00,-4.217E-01",Y,0%,38.0,21.223,0.325,-0.422,0° ± 0.3°
1253-055,1256-0547,2022-Oct-14,59866.0,"1.993E+00,-4.217E-01",Y,0%,40.0,20.769,0.325,-0.422,0° ± 0.3°
1253-055,1256-0547,2022-Apr-29,59698.0,"1.205E+00,1.144E-01",Y,0%,33.0,23.918,0.002,0.114,0.2° ± 0.2°
1253-055,1256-0547,2022-Apr-29,59698.0,"1.205E+00,1.144E-01",Y,0%,35.0,24.079,0.002,0.114,0.2° ± 0.2°
1253-055,1256-0547,2021-May-22,59356.0,"1.417E+00,-4.061E-02",Y,0%,33.0,22.664,0.002,-0.041,0.2° ± 0.2°
1253-055,1256-0547,2021-May-22,59356.0,"1.417E+00,-4.061E-02",Y,0%,35.0,22.61,0.002,-0.041,0.2° ± 0.2°
1253-055,1256-0547,2021-Jan-09,59223.0,"1.204E+00,9.370E-02",Y,0%,33.0,22.197,0.303,0.094,0.3° ± 0.3°
1253-055,1256-0547,2021-Jan-09,59223.0,"1.204E+00,9.370E-02",Y,0%,35.0,22.319,0.303,0.094,0.2° ± 0.3°
1253-055,1256-0547,2020-Apr-02,58941.0,"1.111E+00,1.101E-01",Y,1%,40.0,19.381,1.477,0.11,0° ± 0.1°
1253-055,1256-0547,2020-Apr-02,58941.0,"1.111E+00,1.101E-01",Y,1%,38.0,19.272,1.477,0.11,0° ± 0.2°
1253-055,1256-0547,2019-Oct-04,58760.0,"1.637E+00,-2.869E-01",Y,0%,38.0,15.267,0.0,-0.287,0.1° ± 0.2°
1253-055,1256-0547,2019-Oct-04,58760.0,"1.637E+00,-2.869E-01",Y,0%,40.0,15.044,0.0,-0.287,0.1° ± 0.3°
1253-055,1256-0547,2016-Oct-15,57676.0,"1.525E+00,-2.474E-01",Y,0%,38.0,13.62,0.001,-0.247,0.1° ± 0.3°
1253-055,1256-0547,2016-Oct-15,57676.0,"1.525E+00,-2.474E-01",Y,0%,40.0,13.448,0.001,-0.247,0.1° ± 0.3°
1253-055,1256-0547,2016-Aug-17,57617.0,"1.768E+00,-3.796E-01",Y,0.1%,38.0,14.734,0.187,-0.38,0.2° ± 0.3°
1253-055,1256-0547,2016-Aug-17,57617.0,"1.768E+00,-3.796E-01",Y,0.1%,40.0,14.45,0.187,-0.38,0.2° ± 0.2°
1253-055,1256-0547,2015-Oct-09,57304.0,"1.374E+00,-7.031E-02",Y,0.1%,33.0,18.503,0.005,-0.07,0.1° ± 0.3°
1253-055,1256-0547,2015-Oct-09,57304.0,"1.374E+00,-7.031E-02",Y,0.1%,35.0,18.426,0.005,-0.07,0.1° ± 0.2°
1253-055,1256-0547,2015-Aug-12,57246.0,"1.442E+00,-1.212E-01",Y,0.1%,38.0,17.805,0.001,-0.121,0° ± 0.1°
1253-055,1256-0547,2015-Aug-12,57246.0,"1.442E+00,-1.212E-01",Y,0.1%,40.0,17.694,0.001,-0.121,0° ± 0.2°
1253-055,1256-0547,2015-Jun-29,57202.0,"1.608E+00,-2.322E-01",Y,0%,38.0,17.425,0.001,-0.232,0.2° ± 0.3°
1253-055,1256-0547,2015-Jun-29,57202.0,"1.608E+00,-2.322E-01",Y,0%,40.0,17.219,0.001,-0.232,0.2° ± 0.2°
1253-055,1256-0547,2015-Feb-08,57061.0,"1.509E+00,-1.359E-01",Y,0%,38.0,19.693,0.001,-0.136,0.2° ± 0.2°
1253-055,1256-0547,2015-Feb-08,57061.0,"1.509E+00,-1.359E-01",Y,0%,40.0,19.556,0.001,-0.136,0.2° ± 0.2°
1253-055,1256-0547,2014-Dec-16,57007.0,"1.223E+00,6.501E-02",Y,0%,38.0,21.169,0.001,0.065,0.2° ± 0.2°
1253-055,1256-0547,2014-Dec-16,57007.0,"1.223E+00,6.501E-02",Y,0%,40.0,21.24,0.001,0.065,0.2° ± 0.2°
1253-055,1256-0547,2014-Sep-13,56913.0,"1.859E+00,-3.538E-01",Y,0.1%,38.0,19.956,0.278,-0.354,0.2° ± 0.3°
1253-055,1256-0547,2014-Sep-13,56913.0,"1.859E+00,-3.538E-01",Y,0.1%,40.0,19.597,0.278,-0.354,0.2° ± 0.3°
1253-055,1256-0547,2014-Jul-08,56846.0,"2.002E+00,-4.216E-01",Y,0%,33.0,23.004,0.001,-0.422,0° ± 0.1°
1253-055,1256-0547,2014-Jul-08,56846.0,"2.002E+00,-4.216E-01",Y,0%,35.0,22.44,0.001,-0.422,0° ± 0.1°
1253-055,1256-0547,2012-Jul-10,56118.0,"5.733E-01,8.372E-01",Y,0%,33.0,69.92,1.101,0.837,0° ± 0.1°
1253-055,1256-0547,2012-Jul-10,56118.0,"5.733E-01,8.372E-01",Y,0%,35.0,73.45,1.101,0.837,0° ± 0.1°
1253-055,1256-0547,2011-Sep-17,55821.0,"1.644E+00,-1.715E-01",Y,0%,35.0,23.944,0.042,-0.172,0° ± 0.1°
1253-055,1256-0547,2011-Sep-17,55821.0,"1.644E+00,-1.715E-01",Y,0%,33.0,24.187,0.042,-0.172,0° ± 0.1°
1253-055,1256-0547,2011-Apr-12,55663.0,"1.564E+00,-7.262E-02",Y,0%,33.0,28.427,0.052,-0.073,0.2° ± 0.2°
1253-055,1256-0547,2011-Apr-12,55663.0,"1.564E+00,-7.262E-02",Y,0%,35.0,28.305,0.052,-0.073,0.2° ± 0.2°
1253-055,1256-0547,2010-Sep-14,55453.0,"1.477E+00,-9.665E-02",Y,0%,43.0,20.851,0.062,-0.097,0.1° ± 0.7°
1253-055,1256-0547,2010-Sep-14,55453.0,"1.477E+00,-9.665E-02",Y,0%,45.0,20.76,0.062,-0.097,0.1° ± 0.7°
1253-055,1256-0547,2008-Jul-10,54657.0,"1.435E+00,-6.448E-02",Y,0%,32.064,21.772,0.004,-0.064,0° ± 0.3°
1253-055,1256-0547,2008-Jul-10,54657.0,"1.435E+00,-6.448E-02",Y,0%,34.112,21.685,0.004,-0.064,0° ± 0.3°
1253-055,1256-0547,2008-Jul-10,54657.0,"1.435E+00,-6.448E-02",Y,0%,42.944,21.365,0.004,-0.064,0° ± 0.6°
1253-055,1256-0547,2008-Jul-10,54657.0,"1.435E+00,-6.448E-02",Y,0%,44.992,21.301,0.004,-0.064,0° ± 0.3°
1253-055,1256-0547,2008-Jun-17,54634.0,"1.350E+00,-7.444E-02",Y,0%,32.064,17.294,0.168,-0.074,0.2° ± 0.3°
1253-055,1256-0547,2008-Jun-17,54634.0,"1.350E+00,-7.444E-02",Y,0%,34.112,17.214,0.168,-0.074,0.2° ± 0.3°
1253-055,1256-0547,2008-Apr-27,54583.0,"2.282E+00,-6.306E-01",Y,0.1%,42.944,17.877,0.001,-0.631,0.3° ± 0.6°
1253-055,1256-0547,2008-Apr-27,54583.0,"2.282E+00,-6.306E-01",Y,0.1%,44.992,17.359,0.001,-0.631,0.3° ± 0.7°
1253-055,1256-0547,2007-May-14,54234.0,"2.655E+00,-9.056E-01",Y,0.1%,44.992,14.385,0.037,-0.906,0° ± 0.3°
1253-055,1256-0547,2007-May-14,54234.0,"2.655E+00,-9.056E-01",Y,0.1%,42.944,15.005,0.037,-0.906,0° ± 0.4°
1253-055,1256-0547,2023-Jan-03,59947.0,"1.438E+00,-7.225E-06",Y,0%,16.7,27.415,0.302,0,0.3° ± 0.3°
1253-055,1256-0547,2023-Jan-03,59947.0,"1.438E+00,-7.225E-06",Y,0%,21.2,27.415,0.302,0,0.3° ± 0.3°
1253-055,1256-0547,2022-Oct-14,59866.0,"1.526E+00,-7.763E-02",Y,0%,16.7,26.982,0.137,-0.078,0.1° ± 0.3°
1253-055,1256-0547,2022-Oct-14,59866.0,"1.526E+00,-7.763E-02",Y,0%,21.2,26.487,0.137,-0.078,0.1° ± 0.2°
1253-055,1256-0547,2022-Aug-21,59812.0,"1.512E+00,-7.579E-02",Y,0%,17.0,26.227,0.136,-0.076,0° ± 0.2°
1253-055,1256-0547,2022-Aug-21,59812.0,"1.512E+00,-7.579E-02",Y,0%,19.0,26.007,0.136,-0.076,0° ± 0.2°
1253-055,1256-0547,2022-Jan-03,59582.0,"1.391E+00,2.873E-02",Y,0%,17.0,26.69,0.162,0.029,0.2° ± 0.2°
1253-055,1256-0547,2022-Jan-03,59582.0,"1.391E+00,2.873E-02",Y,0%,19.0,26.776,0.162,0.029,0.2° ± 0.2°
1253-055,1256-0547,2021-Oct-31,59518.0,"1.226E+00,1.329E-01",Y,0%,16.8,24.482,0.199,0.133,0.1° ± 0.2°
1253-055,1256-0547,2021-Oct-31,59518.0,"1.226E+00,1.329E-01",Y,0%,21.2,25.251,0.199,0.133,0° ± 0.2°
1253-055,1256-0547,2021-Oct-23,59510.0,"1.352E+00,2.885E-02",Y,0%,16.7,24.394,0.168,0.029,0° ± 0.2°
1253-055,1256-0547,2021-Oct-23,59510.0,"1.352E+00,2.885E-02",Y,0%,21.2,24.562,0.168,0.029,0° ± 0.2°
1253-055,1256-0547,2021-Jan-24,59238.0,"1.426E+00,-8.552E-02",Y,0%,16.8,20.951,0.236,-0.086,0.2° ± 0.2°
1253-055,1256-0547,2021-Jan-24,59238.0,"1.426E+00,-8.552E-02",Y,0%,21.2,20.539,0.236,-0.086,0.2° ± 0.2°
1253-055,1256-0547,2020-May-15,58984.0,"1.028E+00,1.594E-01",Y,0%,16.8,16.723,0.082,0.159,0.3° ± 0.4°
1253-055,1256-0547,2020-May-15,58984.0,"1.028E+00,1.594E-01",Y,0%,21.2,17.355,0.082,0.159,0.4° ± 0.4°
1253-055,1256-0547,2020-Apr-02,58941.0,"1.240E+00,-1.070E-02",Y,0.1%,17.0,16.859,0.142,-0.011,-0.1° ± 0.2°
1253-055,1256-0547,2020-Apr-02,58941.0,"1.240E+00,-1.070E-02",Y,0.1%,19.0,16.839,0.142,-0.011,0° ± 0.2°
1253-055,1256-0547,2019-Oct-04,58760.0,"1.028E+00,1.160E-01",Y,0%,17.0,14.816,0.052,0.116,0.1° ± 0.4°
1253-055,1256-0547,2019-Oct-04,58760.0,"1.028E+00,1.160E-01",Y,0%,19.0,15.008,0.052,0.116,0° ± 0.4°
1253-055,1256-0547,2019-Sep-01,58727.0,"1.019E+00,9.740E-02",Y,0%,16.8,13.751,0.068,0.097,0.5° ± 0.6°
1253-055,1256-0547,2019-Sep-01,58727.0,"1.019E+00,9.740E-02",Y,0%,21.2,14.066,0.068,0.097,0.5° ± 0.5°
1253-055,1256-0547,2018-Nov-02,58424.0,"7.898E-01,3.223E-01",Y,0%,17.0,15.359,0.085,0.322,0.3° ± 0.4°
